HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2000,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2001,PT,Portugal,1,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2002,PT,Portugal,1,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2003,PT,Portugal,15,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2004,PT,Portugal,9,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2005,PT,Portugal,7,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2006,PT,Portugal,3,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2007,PT,Portugal,6,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2008,PT,Portugal,8,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2009,PT,Portugal,8,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2010,PT,Portugal,12,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2011,PT,Portugal,7,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2012,PT,Portugal,5,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2013,PT,Portugal,3,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2014,PT,Portugal,21,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2015,PT,Portugal,20,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2016,PT,Portugal,30,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2017,PT,Portugal,38,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2018,PT,Portugal,26,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2019,PT,Portugal,9,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2020,PT,Portugal,14,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2000,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2001,PT,Portugal,25,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2002,PT,Portugal,39,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2003,PT,Portugal,74,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2004,PT,Portugal,97,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2005,PT,Portugal,146,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2006,PT,Portugal,160,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2007,PT,Portugal,174,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2008,PT,Portugal,220,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2009,PT,Portugal,215,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2010,PT,Portugal,238,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2011,PT,Portugal,271,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2012,PT,Portugal,350,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2013,PT,Portugal,408,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2014,PT,Portugal,754,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2015,PT,Portugal,743,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2016,PT,Portugal,758,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2017,PT,Portugal,762,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2018,PT,Portugal,708,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2019,PT,Portugal,775,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,R - resistant isolates,N,2020,PT,Portugal,676,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2000,PT,Portugal,-,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2001,PT,Portugal,5.98086124,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2002,PT,Portugal,8.78378378,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2003,PT,Portugal,9.34343434,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2004,PT,Portugal,12.77997364,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2005,PT,Portugal,12.47863247,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2006,PT,Portugal,12.03007518,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2007,PT,Portugal,12.17634709,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2008,PT,Portugal,13.54679802,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2009,PT,Portugal,10.57550418,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2010,PT,Portugal,12.02627589,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2011,PT,Portugal,13.81243628,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2012,PT,Portugal,16.24883936,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2013,PT,Portugal,15.20119225,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2014,PT,Portugal,15.10719294,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2015,PT,Portugal,13.83097542,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2016,PT,Portugal,13.14830875,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2017,PT,Portugal,11.93048379,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2018,PT,Portugal,12.15450643,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2019,PT,Portugal,12.05662725,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,"R - resistant isolates, percentage  ",%,2020,PT,Portugal,11.67933655,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2000,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2001,PT,Portugal,392,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2002,PT,Portugal,404,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2003,PT,Portugal,703,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2004,PT,Portugal,653,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2005,PT,Portugal,1017,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2006,PT,Portugal,1167,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2007,PT,Portugal,1249,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2008,PT,Portugal,1396,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2009,PT,Portugal,1810,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2010,PT,Portugal,1729,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2011,PT,Portugal,1684,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2012,PT,Portugal,1799,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2013,PT,Portugal,2273,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2014,PT,Portugal,4216,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2015,PT,Portugal,4609,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2016,PT,Portugal,4977,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2017,PT,Portugal,5587,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2018,PT,Portugal,5091,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2019,PT,Portugal,5644,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,S - susceptible isolates,N,2020,PT,Portugal,5098,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2000,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2001,PT,Portugal,418,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2002,PT,Portugal,444,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2003,PT,Portugal,792,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2004,PT,Portugal,759,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2005,PT,Portugal,1170,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2006,PT,Portugal,1330,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2007,PT,Portugal,1429,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2008,PT,Portugal,1624,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2009,PT,Portugal,2033,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2010,PT,Portugal,1979,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2011,PT,Portugal,1962,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2012,PT,Portugal,2154,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2013,PT,Portugal,2684,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2014,PT,Portugal,4991,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2015,PT,Portugal,5372,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2016,PT,Portugal,5765,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2017,PT,Portugal,6387,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2018,PT,Portugal,5825,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2019,PT,Portugal,6428,
Antimicrobial resistance,Escherichia coli|Aminoglycosides,Total tested isolates,N,2020,PT,Portugal,5788,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2000,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2001,PT,Portugal,1,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2002,PT,Portugal,2,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2003,PT,Portugal,4,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2004,PT,Portugal,1,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2005,PT,Portugal,5,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2006,PT,Portugal,4,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2007,PT,Portugal,4,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2008,PT,Portugal,3,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2009,PT,Portugal,8,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2010,PT,Portugal,1,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2011,PT,Portugal,4,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2012,PT,Portugal,12,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2013,PT,Portugal,6,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2014,PT,Portugal,6,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2015,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2016,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2017,PT,Portugal,2,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2018,PT,Portugal,2,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2019,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,"I - 'susceptible, increased exposure' isolates ",N,2020,PT,Portugal,1,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2000,PT,Portugal,0,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2001,PT,Portugal,224,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2002,PT,Portugal,256,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2003,PT,Portugal,417,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2004,PT,Portugal,441,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2005,PT,Portugal,681,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2006,PT,Portugal,785,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2007,PT,Portugal,840,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2008,PT,Portugal,947,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2009,PT,Portugal,1119,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2010,PT,Portugal,1103,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2011,PT,Portugal,1110,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2012,PT,Portugal,1279,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2013,PT,Portugal,1591,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2014,PT,Portugal,2885,
Antimicrobial resistance,Escherichia coli|Aminopenicillins,R - resistant isolates,N,2015,PT,Portugal,2990,
